day,no3
26.0017809439003, 0.10762800417972684
77.68032056990205, 0.3636363636363633
129.0338379341051, 5.081504702194357
201.18878005342833, 7.005224660397074
226.86553873552987, 2.6530825496342745
257.74265360641147, 5.20585161964472
269.44345503116654, 0.1368861024033432
301.62065894924314, 0.2539184952978033
328.59750667853984, 0.09299895506791955
397.1772039180766, 0.0710553814002104
363.6999109528051, 0.07836990595611404
